X,Y,ele,time,magvar,geoidheight,name,cmt,desc,src,link1_href,link1_text,link1_type,link2_href,link2_text,link2_type,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsdata,dgpsid,gpxx_WaypointExtension,wptx1_WaypointExtension,ctx_CreationTimeExtension
145.619421964511,-37.5559560209513,585.262573,2018/07/13 14:09:31+00,,,SDG20GGV,NA,NA,,,,,,,,Big Game,user,,,,,,,,        <gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>      ,        <wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>      ,        <ctx:CreationTime>2018-07-13T14:09:31Z</ctx:CreationTime>      
145.470537990332,-37.5031050201505,559.365234,2018/07/02 11:47:25+00,,,SHR04GGV,6730,6730,,,,,,,,Big Game,user,,,,,,,,        <gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>      ,        <wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>      ,        <ctx:CreationTime>2018-07-02T11:47:25Z</ctx:CreationTime>      
145.470762960613,-37.5024819932878,582.69812,2018/07/02 12:09:17+00,,,SHR05GGV,6736,6736,,,,,,,,Big Game,user,,,,,,,,        <gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>      ,        <wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>      ,        <ctx:CreationTime>2018-07-02T12:09:17Z</ctx:CreationTime>      
145.473016016185,-37.5003669876605,669.531311,2018/07/02 13:14:43+00,,,SHR07GGV,,,,,,,,,,Big Game,user,,,,,,,,        <gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>      ,        <wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>      ,        <ctx:CreationTime>2018-07-02T13:14:43Z</ctx:CreationTime>      
145.473531000316,-37.5004509743303,682.760681,2018/07/02 13:22:58+00,,,SHR08GGV340090,,,,,,,,,,Big Game,user,,,,,,,,        <gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>      ,        <wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>      ,        <ctx:CreationTime>2018-07-02T13:22:58Z</ctx:CreationTime>      
145.804371004924,-37.8010380081832,784.38501,2017/08/22 16:41:00+00,,,SMY01GGV000000,IMAGE#DSC03094,IMAGE#DSC03094,,,,,,,,Big Game,user,,,,,,,,        <gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>      ,        <wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>      ,        <ctx:CreationTime>2017-08-22T16:41:00Z</ctx:CreationTime>      
146.282032029703,-37.9275510180742,436.19162,2017/09/02 10:01:44+00,,,SPW01GGV245020,IMG3430,IMG3430,,,,,,,,Big Game,user,,,,,,,,        <gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>      ,        <wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>      ,        <ctx:CreationTime>2017-09-02T10:01:44Z</ctx:CreationTime>      
146.284804008901,-37.9284310340881,468.895508,2017/09/02 10:37:13+00,,,SPW02GGV000000,IMG3435,IMG3435,,,,,,,,Big Game,user,,,,,,,,        <gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>      ,        <wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>      ,        <ctx:CreationTime>2017-09-02T10:37:13Z</ctx:CreationTime>      
146.286788005382,-37.9269539751112,524.036865,2017/09/02 11:19:05+00,,,SPW03GGV000000,IMG3440,IMG3440,,,,,,,,Big Game,user,,,,,,,,        <gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>      ,        <wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>      ,        <ctx:CreationTime>2017-09-02T11:19:05Z</ctx:CreationTime>      
145.799060985446,-37.8109310008585,769.721741,2018/06/30 11:20:05+00,,,STA01GGV010025,6662,6662,,,,,,,,Big Game,user,,,,,,,,        <gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>      ,        <wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>      ,        <ctx:CreationTime>2018-06-30T11:20:05Z</ctx:CreationTime>      
145.801265006885,-37.8102590236813,867.154785,2018/06/30 12:27:11+00,,,STA02GGV,6673,6673,,,,,,,,Big Game,user,,,,,,,,        <gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>      ,        <wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>      ,        <ctx:CreationTime>2018-06-30T12:27:11Z</ctx:CreationTime>      
145.801613023505,-37.8103180322796,872.079529,2018/06/30 12:42:08+00,,,STA03GGV,6681,6681,,,,,,,,Big Game,user,,,,,,,,        <gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>      ,        <wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>      ,        <ctx:CreationTime>2018-06-30T12:42:08Z</ctx:CreationTime>      
146.05377998203,-37.6603200193495,,2018/03/16 12:48:51+00,,,SWW01GGV,,,,,,,,,,Big Game,user,,,,,,,,        <gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>      ,        <wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>      ,        <ctx:CreationTime>2018-03-16T12:48:51Z</ctx:CreationTime>      
145.509279984981,-37.5150199793279,674.013672,2017/09/01 12:50:12+00,,,SYL03GGV000000,IMG3367,IMG3367,,,,,,,,Big Game,user,,,,,,,,        <gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>      ,        <wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>      ,        <ctx:CreationTime>2017-09-01T12:50:12Z</ctx:CreationTime>      
145.508776986971,-37.5231250282377,599.395813,2017/09/01 13:47:40+00,,,SYL04GGV215055,IMG3371,IMG3371,,,,,,,,Big Game,user,,,,,,,,        <gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>      ,        <wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>      ,        <ctx:CreationTime>2017-09-01T13:47:40Z</ctx:CreationTime>      
145.506447991356,-37.5193680077791,584.355347,2017/09/01 14:03:16+00,,,SYL05GGV295045,IMG3378,IMG3378,,,,,,,,Big Game,user,,,,,,,,        <gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>      ,        <wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>      ,        <ctx:CreationTime>2017-09-01T14:03:16Z</ctx:CreationTime>      
145.507717011496,-37.516486980021,609.062073,2017/09/01 14:22:10+00,,,SYL06GGV000000,IMG3383,IMG3383,,,,,,,,Big Game,user,,,,,,,,        <gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>      ,        <wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>      ,        <ctx:CreationTime>2017-09-01T14:22:10Z</ctx:CreationTime>      
145.508196959272,-37.516421014443,622.814209,2017/09/01 14:34:12+00,,,SYL07GGV330040,IMG3396,IMG3396,,,,,,,,Big Game,user,,,,,,,,        <gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>      ,        <wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>      ,        <ctx:CreationTime>2017-09-01T14:34:12Z</ctx:CreationTime>      
146.229253029451,-37.8859640378505,522.324524,2018/05/15 13:37:01+00,,,TOL03GGV,,,,,,,,,,Big Game,user,,,,,,,,        <gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>      ,        <wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>      ,        <ctx:CreationTime>2018-05-15T13:37:01Z</ctx:CreationTime>      
146.229196032509,-37.8860310092568,519.536438,2018/05/15 13:38:07+00,,,TOL04GGV,IMG0177,IMG0177,,,,,,,,Big Game,user,,,,,,,,        <gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>      ,        <wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>      ,        <ctx:CreationTime>2018-05-15T13:38:07Z</ctx:CreationTime>      
146.229400970042,-37.8895339742303,,2018/05/15 14:19:49+00,,,TOL07GGV,,,,,,,,,,Big Game,user,,,,,,,,        <gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>      ,        <wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>      ,        <ctx:CreationTime>2018-05-15T14:19:49Z</ctx:CreationTime>      
146.228509973735,-37.8878560010344,507.69986,2018/05/15 14:47:15+00,,,TOL08GGV,IMG0195,IMG0195,,,,,,,,Big Game,user,,,,,,,,        <gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>      ,        <wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>      ,        <ctx:CreationTime>2018-05-15T14:47:15Z</ctx:CreationTime>      
146.228354992345,-37.8879089746624,506.112,2018/05/15 14:52:39+00,,,TOL09GGV,IMG0200,IMG0200,,,,,,,,Big Game,user,,,,,,,,        <gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>      ,        <wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>      ,        <ctx:CreationTime>2018-05-15T14:52:39Z</ctx:CreationTime>      
145.32896798104,-37.4581569805741,567.026367,2019/01/05 10:48:25+00,,,TRC01GGV,,,,,,,,,,Big Game,user,,,,,,,,        <gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>      ,        <wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>      ,        <ctx:CreationTime>2019-01-05T10:48:25Z</ctx:CreationTime>      
145.329413982108,-37.457591034472,560.302917,2019/01/05 11:08:23+00,,,TRC02GGV,,,,,,,,,,Big Game,user,,,,,,,,        <gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>      ,        <wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>      ,        <ctx:CreationTime>2019-01-05T11:08:23Z</ctx:CreationTime>      
145.901228003204,-37.8630260378122,532.268982,2017/09/10 15:17:43+00,,,TUR01GGV290030,,,,,,,,,,Big Game,user,,,,,,,,        <gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>      ,        <wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>      ,        <ctx:CreationTime>2017-09-10T15:17:43Z</ctx:CreationTime>      
145.50888704136,-37.5106670055538,695.766235,2017/08/19 14:37:53+00,,,UTO01GGV000000,IMAGE#,IMAGE#,,,,,,,,Big Game,user,,,,,,,,        <gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>      ,        <wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>      ,        <ctx:CreationTime>2017-08-19T14:37:53Z</ctx:CreationTime>      
145.445036971942,-37.5018299650401,609.588684,2018/12/06 11:12:50+00,,,WEP01GGV,0093,0093,,,,,,,,Big Game,user,,,,,,,,        <gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>      ,        <wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>      ,        <ctx:CreationTime>2018-12-06T11:12:50Z</ctx:CreationTime>      
145.443606013432,-37.5034970417619,574.359558,2018/12/06 11:44:05+00,,,WEP02GGV,0097,0097,,,,,,,,Big Game,user,,,,,,,,        <gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>      ,        <wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>      ,        <ctx:CreationTime>2018-12-06T11:44:05Z</ctx:CreationTime>      
145.443563014269,-37.5034790206701,574.508789,2018/12/06 11:44:43+00,,,WEP03GGV,NA,NA,,,,,,,,Big Game,user,,,,,,,,        <gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>      ,        <wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>      ,        <ctx:CreationTime>2018-12-06T11:44:43Z</ctx:CreationTime>      
145.444405982271,-37.5055829621851,545.632019,2018/12/06 12:21:16+00,,,WEP05GGV,0114,0114,,,,,,,,Big Game,user,,,,,,,,        <gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>      ,        <wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>      ,        <ctx:CreationTime>2018-12-06T12:21:16Z</ctx:CreationTime>      
145.441079959273,-37.5027000065893,552.897156,2018/12/06 12:57:30+00,,,WEP08GGV,0128,0128,,,,,,,,Big Game,user,,,,,,,,        <gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>      ,        <wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>      ,        <ctx:CreationTime>2018-12-06T12:57:30Z</ctx:CreationTime>      
145.441226977855,-37.5029139965773,557.674805,2018/12/06 12:59:31+00,,,WEP09GGV,0143,0143,,,,,,,,Big Game,user,,,,,,,,        <gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>      ,        <wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>      ,        <ctx:CreationTime>2018-12-06T12:59:31Z</ctx:CreationTime>      
145.442335987464,-37.5016260333359,580.664246,2018/12/06 13:17:10+00,,,WEP10GGV,0145,0145,,,,,,,,Big Game,user,,,,,,,,        <gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>      ,        <wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>      ,        <ctx:CreationTime>2018-12-06T13:17:10Z</ctx:CreationTime>      
145.442394996062,-37.5016279611737,581.893066,2018/12/06 13:17:49+00,,,WEP11GGV,0148,0148,,,,,,,,Big Game,user,,,,,,,,        <gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>      ,        <wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>      ,        <ctx:CreationTime>2018-12-06T13:17:49Z</ctx:CreationTime>      
145.443106032908,-37.4983430095017,654.092407,2018/12/06 13:47:44+00,,,WEP12GGV,0149,0149,,,,,,,,Big Game,user,,,,,,,,        <gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>      ,        <wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>      ,        <ctx:CreationTime>2018-12-06T13:47:44Z</ctx:CreationTime>      
145.434395978227,-37.4884830415249,639.986755,2018/12/06 14:19:55+00,,,WEP13GGV,0152,0152,,,,,,,,Big Game,user,,,,,,,,        <gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>      ,        <wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>      ,        <ctx:CreationTime>2018-12-06T14:19:55Z</ctx:CreationTime>      
146.222498975694,-37.8838569950312,480.496918,2018/05/25 12:46:54+00,,,YTK01GGV,6589,6589,,,,,,,,Big Game,user,,,,,,,,        <gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>      ,        <wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>      ,        <ctx:CreationTime>2018-05-25T12:46:54Z</ctx:CreationTime>      
146.222641970962,-37.8830909729004,454.061798,2018/05/25 13:06:19+00,,,YTK03GGV,6594,6594,,,,,,,,Big Game,user,,,,,,,,        <gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>      ,        <wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>      ,        <ctx:CreationTime>2018-05-25T13:06:19Z</ctx:CreationTime>      
146.222641970962,-37.8830909729004,455.081818,2018/05/25 13:07:41+00,,,YTK04GGV,,,,,,,,,,Big Game,user,,,,,,,,        <gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>      ,        <wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>      ,        <ctx:CreationTime>2018-05-25T13:07:41Z</ctx:CreationTime>      
146.221443023533,-37.8822050057352,437.789978,2018/05/25 13:19:39+00,,,YTK05GGV,6598,6598,,,,,,,,Big Game,user,,,,,,,,        <gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>      ,        <wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>      ,        <ctx:CreationTime>2018-05-25T13:19:39Z</ctx:CreationTime>      
146.221349984407,-37.8821009863168,441.17099,2018/05/25 13:19:42+00,,,YTK06GGV,6599,6599,,,,,,,,Big Game,user,,,,,,,,        <gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>      ,        <wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>      ,        <ctx:CreationTime>2018-05-25T13:19:42Z</ctx:CreationTime>      
146.221873015165,-37.8833059687167,468.587097,2018/05/25 14:23:09+00,,,YTK07GGV,6603,6603,,,,,,,,Big Game,user,,,,,,,,        <gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>      ,        <wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>      ,        <ctx:CreationTime>2018-05-25T14:23:09Z</ctx:CreationTime>      
146.222262019292,-37.883563041687,485.460114,2018/05/25 14:29:39+00,,,YTK08GGV,6606,6606,,,,,,,,Big Game,user,,,,,,,,        <gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>      ,        <wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>      ,        <ctx:CreationTime>2018-05-25T14:29:39Z</ctx:CreationTime>      
